Date,Log_Return,Volatility,VaR_95,Std_Resid
2022-01-26,-0.27608244495649,3.374211639606027,-4.466721602316976,-0.10678927305460577
2022-01-27,0.7733837890786,3.2931773491204703,-4.357426583414077,0.20926192331950327
2022-01-28,1.7247505090415,3.219475404587857,-4.258021067889658,0.5095561045548919
2022-01-29,0.9321351739208301,3.173991930302902,-4.196675220940708,0.2671361583047525
2022-01-30,-0.58004464571546,3.1075142874826738,-4.107013484099167,-0.21376951075034786
2022-01-31,1.48044080663929,3.038073085221635,-4.013354645744644,0.4595655220611677
2022-02-01,0.67373185026333,2.991791540836061,-3.95093240155435,0.19703401090878497
2022-02-02,-4.73107399591228,2.9276716636080207,-3.8644507016258576,-1.6447613367775586
2022-02-03,0.5441215831991599,3.0308499170221443,-4.003612395887556,0.15173117528748054
2022-02-04,11.06268834574475,2.9636069633172593,-3.9129184458051265,3.704418743262367
2022-02-05,-0.1439823483734,4.143018771626215,-5.50365040768248,-0.055087732912502
2022-02-06,2.31668765175783,4.035618359925459,-5.358794076409913,0.5531842432765713
2022-02-07,3.31115827095374,3.977359266116789,-5.280217109536621,0.8113199969825305
2022-02-08,0.63248089653384,3.971769466654215,-5.272677866158729,0.13803261693993543
2022-02-09,0.49821136819971,3.8725576555696133,-5.138865911948862,0.10689684747105284
2022-02-10,-1.7603393781389,3.7754633887436584,-5.007909996070297,-0.488572223162821
2022-02-11,-2.69211260551713,3.69979397763491,-4.905850859525183,-0.7504092891305647
2022-02-12,-0.38621218328671,3.652512648678996,-4.842080155653693,-0.1288043031490358
2022-02-13,-0.1112080209543,3.562474763114282,-4.720641535708888,-0.05486500175312456
2022-02-14,0.9185768314631901,3.4743852933915598,-4.601830842102491,0.24013734742680853
2022-02-15,4.56306044872398,3.3965323661623854,-4.496826687661536,1.3186428989089825
2022-02-16,-1.38552950498986,3.527402304936254,-4.673337549253649,-0.4166739546840117
2022-02-17,-8.108233071910389,3.4537516570723983,-4.5740012201236295,-2.3720524949452333
2022-02-18,-1.25865264237603,3.7734405720517312,-5.005181721567533,-0.3558820603911837
2022-02-19,0.22751381918925997,3.688534359012556,-4.890664446183426,0.03884107943030963
2022-02-20,-4.30544217465254,3.5961532204934876,-4.766065363249363,-1.220662488129353
2022-02-21,-3.59238109483541,3.622971982868531,-4.802237175492912,-1.0148100165803167
2022-02-22,3.21345343415071,3.613978675011635,-4.79010744934452,0.8658618526494788
2022-02-23,-2.61836346154211,3.623667871276999,-4.80317575515224,-0.7458218359728215
2022-02-24,2.73995799515507,3.5774640559754523,-4.740858348082838,0.7423445184724633
2022-02-25,2.2738450595305397,3.5614774137424625,-4.719296360502285,0.6148004443078147
2022-02-26,-0.27852723260775003,3.5230870085768484,-4.667517292244588,-0.10297060359111594
2022-02-27,-3.63345179244269,3.4369249446270462,-4.551306187640854,-1.081693378676775
2022-02-28,13.57642573033217,3.4404238703474332,-4.556025364552975,3.9216617125145765
2022-03-01,2.65333803325251,4.951834912426525,-6.594541373322455,0.51881593702488
2022-03-02,-0.97537159354068,4.8677081432572695,-6.48107537304653,-0.21768329684635818
